0.01,2.993397071609528e-6
0.11,2.975269341534362e-6
0.21000000000000002,2.957218836252537e-6
0.31000000000000005,2.9392456380364444e-6
0.41000000000000003,2.9213498219227277e-6
0.51,2.903531455826648e-6
0.6100000000000001,2.885790600655032e-6
0.7100000000000001,2.86812731041795e-6
0.81,2.8505416323390587e-6
0.91,2.833033606964631e-6
1.01,2.815603268271318e-6
1.11,2.7982506437726204e-6
1.2100000000000002,2.7809757546241088e-6
1.31,2.763778615727376e-6
1.4100000000000001,2.746659235832769e-6
1.51,2.729617617640891e-6
1.61,2.7126537579028733e-6
1.7100000000000002,2.695767647519475e-6
1.81,2.678959271638967e-6
1.9100000000000001,2.6622286097538504e-6
2.01,2.64557563579641e-6
2.11,2.6290003182331173e-6
2.21,2.612502620157876e-6
2.31,2.5960824993841525e-6
2.41,2.57973990853598e-6
2.51,2.5634747951378604e-6
2.61,2.5472871017035602e-6
2.71,2.5311767658238296e-6
2.81,2.515143720253047e-6
2.91,2.499187892994791e-6
3.01,2.483309207386371e-6
3.11,2.4675075821823085e-6
3.21,2.451782931636795e-6
3.31,2.4361351655851124e-6
3.41,2.4205641895240773e-6
3.51,2.405069904691441e-6
3.61,2.3896522081443344e-6
3.71,2.374310992836725e-6
3.81,2.359046147695896e-6
3.91,2.343857557697975e-6
4.01,2.328745103942516e-6
4.11,2.313708663726132e-6
4.21,2.2987481106152093e-6
4.31,2.2838633145176934e-6
4.41,2.2690541417539737e-6
4.51,2.254320455126859e-6
4.61,2.2396621139906643e-6
4.71,2.2250789743194236e-6
4.8100000000000005,2.2105708887742194e-6
4.91,2.1961377067696533e-6
5.01,2.181779274539464e-6
5.11,2.1674954352013013e-6
5.21,2.1532860288206537e-6
5.3100000000000005,2.139150892473965e-6
5.41,2.1250898603109215e-6
5.51,2.1111027636159238e-6
5.61,2.097189430868778e-6
5.71,2.083349687804571e-6
5.8100000000000005,2.0695833574727716e-6
5.91,2.0558902602955674e-6
6.01,2.042270214125404e-6
6.11,2.0287230343018e-6
6.21,2.0152485337073834e-6
6.3100000000000005,2.001846522823201e-6
6.41,1.988516809783286e-6
6.51,1.9752592004284955e-6
6.61,1.962073498359641e-6
6.71,1.9489595049898892e-6
6.8100000000000005,1.9359170195964793e-6
6.91,1.9229458393717223e-6
7.01,1.9100457594733334e-6
7.11,1.8972165730740661e-6
7.21,1.8844580714106818e-6
7.3100000000000005,1.8717700438322517e-6
7.41,1.8591522778477963e-6
7.51,1.846604559173275e-6
7.61,1.8341266717779356e-6
7.71,1.8217183979300195e-6
7.8100000000000005,1.8093795182418358e-6
7.91,1.7971098117142178e-6
8.01,1.784909055780363e-6
8.11,1.7727770263490586e-6
8.21,1.760713497847297e-6
8.31,1.7487182432623165e-6
8.41,1.7367910341830279e-6
8.51,1.724931640840882e-6
8.61,1.713139832150128e-6
8.71,1.7014153757475437e-6
8.81,1.6897580380315591e-6
8.91,1.678167584200857e-6
9.01,1.6666437782924017e-6
9.11,1.655186383218927e-6
9.21,1.643795160805892e-6
9.31,1.632469871827893e-6
9.41,1.6212102760445635e-6
9.51,1.6100161322359363e-6
9.610000000000001,1.5988871982373041e-6
9.71,1.5878232309735605e-6
9.81,1.5768239864930484e-6
9.91,1.5658892200009036e-6
10.01,1.5550186858919065e-6
10.110000000000001,1.5442121377828542e-6
10.21,1.5334693285444395e-6
10.31,1.522790010332669e-6
10.41,1.5121739346198022e-6
10.51,1.5016208522248318e-6
10.610000000000001,1.4911305133434988e-6
10.71,1.480702667577858e-6
10.81,1.4703370639653963e-6
10.91,1.4600334510077051e-6
11.01,1.4497915766987173e-6
11.110000000000001,1.4396111885525076e-6
11.21,1.4294920336306673e-6
11.31,1.4194338585692628e-6
11.41,1.4094364096053571e-6
11.51,1.3994994326031418e-6
11.610000000000001,1.3896226730796465e-6
11.71,1.379805876230046e-6
11.81,1.3700487869525743e-6
11.91,1.3603511498730397e-6
12.01,1.350712709368953e-6
