nElectrons, events/electron/kg/day
0.6347444128010817, 0.0001179563209725089
1.6503062190179048, 0.00023748115339521499
4.347622579026741, 0.0002407893332672746
5.831106352417352, 0.00024096781579838913
6.506221650788916, 0.0002765402909005063
13.386312807078362, 0.000398581974476101
27.415488085469264, 0.0007309110824033621
42.1191935769336, 0.0013919599474826257
49.80823829354022, 0.0019332698381526214
